date,time,open,high,low,close,volume
2026-02-18,04:33:00,3148,3154.9,3145,3154.9,8655
2026-02-18,04:36:00,3154.9,3155,3147.1,3155,5094
2026-02-18,04:39:00,3153.4,3153.4,3135.2,3143.9,16543
2026-02-18,04:42:00,3146,3148,3143.5,3147.1,3664
2026-02-18,04:45:00,3146.9,3149.6,3145,3146.9,3164
2026-02-18,04:48:00,3146.9,3153,3146,3148.5,6785
2026-02-18,04:51:00,3149.5,3149.5,3142,3143.8,8512
2026-02-18,04:54:00,3143.8,3145.5,3139,3140.2,3485
2026-02-18,04:57:00,3138.9,3143.4,3133.4,3139.9,16249
2026-02-18,05:00:00,3139.9,3142.2,3136,3139,5967
2026-02-18,05:03:00,3140.1,3142,3139,3141,4720
2026-02-18,05:06:00,3141,3142,3138,3138.5,2924
2026-02-18,05:09:00,3139.8,3142,3133,3140.9,8940
2026-02-18,05:12:00,3140,3149,3138.5,3149,6486
2026-02-18,05:15:00,3148.9,3149.8,3142.6,3148.1,5189
2026-02-18,05:18:00,3146.5,3162.7,3146.5,3160.8,19270
2026-02-18,05:21:00,3160.8,3170,3159,3162.8,18719
2026-02-18,05:24:00,3164.6,3179.9,3161.2,3176.9,30143
2026-02-18,05:27:00,3176.9,3178.3,3165.5,3170,14452
2026-02-18,05:30:00,3170,3196.5,3167,3182.8,45686
2026-02-18,05:33:00,3182.6,3243,3181,3233.6,165484
2026-02-18,05:36:00,3233.5,3240,3216.1,3230.3,74069
2026-02-18,05:39:00,3231.7,3325,3230,3298.2,322986
2026-02-18,05:42:00,3297.1,3308.9,3276.8,3289,149661
2026-02-18,05:45:00,3289.6,3364,3274.3,3358.6,267324
2026-02-18,05:48:00,3356.8,3368,3340.1,3350.4,154239
2026-02-18,05:51:00,3353.9,3373.7,3350,3365,146359
2026-02-18,05:54:00,3365,3375,3344.9,3350.6,119461
2026-02-18,05:57:00,3351.4,3363.8,3343.3,3357,80336
2026-02-18,06:00:00,3357,3412.7,3355,3390,261791
2026-02-18,06:03:00,3394,3448,3393.9,3448,249783
2026-02-18,06:06:00,3447.9,3488,3447.9,3470.1,323433
2026-02-18,06:09:00,3471.9,3493,3464.5,3485.6,190867
2026-02-18,06:12:00,3485,3530,3460.5,3508.7,334264
2026-02-18,06:15:00,3510,3517.9,3494,3495.3,157790
2026-02-18,06:18:00,3497.1,3508.2,3475.5,3504,183948
2026-02-18,06:21:00,3506.5,3528.8,3495.9,3507.1,150503
2026-02-18,06:24:00,3510,3511.3,3482.1,3483,105570
2026-02-18,06:27:00,3482.2,3535,3476.2,3497.8,215683
2026-02-18,06:30:00,3499.9,3499.9,3440.6,3442.2,282962
2026-02-18,06:33:00,3442.3,3471.1,3440.6,3460,107942
2026-02-18,06:36:00,3458.7,3461.5,3438,3444.4,76213
2026-02-18,06:39:00,3444.5,3459.1,3439,3445,69345
2026-02-18,06:42:00,3445,3445.6,3433,3440.9,64765
2026-02-18,06:45:00,3438.8,3469.2,3438.8,3469.2,87969
2026-02-18,06:48:00,3466.8,3471.8,3424.3,3449,142796
2026-02-18,06:51:00,3449,3450,3433,3436,55166
2026-02-18,06:54:00,3436,3443.8,3430,3438,54494
2026-02-18,06:57:00,3438,3447.7,3425,3428,72309
2026-02-18,07:00:00,3429.8,3431.9,3420,3423.8,82761
2026-02-18,07:03:00,3423.8,3424.5,3392.8,3411.3,168775
2026-02-18,07:06:00,3411.3,3420,3409,3415,44341
2026-02-18,07:09:00,3417.1,3419,3412,3416.9,20824
2026-02-18,07:12:00,3418,3447,3416.9,3443.6,73603
2026-02-18,07:15:00,3443,3449.9,3436.3,3444.3,63374
2026-02-18,07:18:00,3445,3459,3440,3453,74432
2026-02-18,07:21:00,3452.4,3456.9,3445,3447,55096
2026-02-18,07:24:00,3447.1,3464.8,3446.4,3456.1,53223
2026-02-18,07:27:00,3456.1,3459,3433.5,3435.5,62820
2026-02-18,07:30:00,3435,3443.9,3431,3438.3,29510
2026-02-18,07:33:00,3438.3,3440.4,3432.4,3433.7,16663
2026-02-18,07:36:00,3433.8,3434.6,3418,3428.2,53378
