date,time,open,high,low,close,volume
2026-02-17,05:36:00,151.55,151.55,151.55,151.55,0
2026-02-17,05:39:00,151.55,151.55,151.43,151.43,2
2026-02-17,05:42:00,150.6,150.6,150.1,150.1,1046
2026-02-17,05:45:00,150.1,150.1,150.1,150.1,0
2026-02-17,05:48:00,150.1,150.1,150.1,150.1,0
2026-02-17,05:51:00,150.1,150.1,150.1,150.1,0
2026-02-17,06:00:00,151.1,151.1,151.1,151.1,5
2026-02-17,06:06:00,150,150,150,150,1511
2026-02-17,06:09:00,150,150,150,150,0
2026-02-17,06:12:00,150,150,148.26,149.51,1595
2026-02-17,06:15:00,149.51,150,149.51,149.99,709
2026-02-17,06:18:00,149.99,151.59,149.99,150.9,1214
2026-02-17,06:21:00,151,151,150,150,306
2026-02-17,06:27:00,150,150,150,150,0
2026-02-17,06:30:00,150,150,149.52,149.52,354
2026-02-17,06:33:00,149.52,149.52,149.3,149.3,918
2026-02-17,06:36:00,148.56,149.6,148.56,149.6,731
2026-02-17,06:39:00,149.6,149.6,149.6,149.6,0
2026-02-17,06:42:00,149.6,149.6,149.6,149.6,134
2026-02-17,06:45:00,149.6,149.76,149.6,149.76,126
2026-02-17,06:48:00,149.76,149.99,148.64,148.64,272
2026-02-17,06:51:00,148.64,149.25,148.56,149.25,67
2026-02-17,06:54:00,148.56,149.27,148.56,149.27,1010
2026-02-17,06:57:00,149.27,149.77,148.26,148.79,2172
2026-02-17,07:00:00,148.79,148.88,148.62,148.88,44
2026-02-17,07:03:00,148.88,148.88,148.88,148.88,0
2026-02-17,07:06:00,148.88,148.88,148.88,148.88,0
2026-02-17,07:09:00,148.88,149.7,148.88,149.7,35
2026-02-17,07:12:00,149.71,149.71,149.71,149.71,300
2026-02-17,07:18:00,149.71,149.71,149.71,149.71,0
2026-02-17,07:21:00,149.71,149.71,149.63,149.63,8
2026-02-17,07:24:00,149.63,149.63,147,149,1517
2026-02-17,07:27:00,149,149,147.01,147.01,253
2026-02-17,07:30:00,147.01,148.79,147.01,148.55,223
